   2.47557497      0.617859662    
   2.48814154      0.607930183    
   2.50070786      0.597904921    
   2.51327419      0.587785184    
   2.52584052      0.577572703    
   2.53840685      0.567268968    
   2.55097318      0.556875646    
   2.56353974      0.546394229    
   2.57610607      0.535826743    
   2.58867240      0.525174558    
   2.60123873      0.514439523    
   2.61380506      0.503623247    
   2.62637162      0.492727190    
   2.63893795      0.481753558    
   2.65150428      0.470703870    
   2.66407061      0.459579825    
   2.67663693      0.448383212    
   2.68920326      0.437115818    
   2.70176983      0.425779164    
   2.71433616      0.414375484    
   2.72690248      0.402906388    
   2.73946881      0.391373664    
   2.75203514      0.379779130    
   2.76460171      0.368124396    
   2.77716804      0.356411755    
   2.78973436      0.344642848    
   2.80230069      0.332819492    
   2.81486702      0.320943594    
   2.82743335      0.309017032    
   2.83999991      0.297041446    
   2.85256624      0.285019159    
   2.86513257      0.272951871    
   2.87769890      0.260841489    
   2.89026523      0.248689905    
   2.90283179      0.236498818    
   2.91539812      0.224270627    
   2.92796445      0.212007016    
   2.94053078      0.199709922    
   2.95309711      0.187381297    
   2.96566343      0.175023094    
   2.97823000      0.162637010    
   2.99079633      0.150225475    
   3.00336266      0.137790218    
   3.01592898      0.125333205    
   3.02849531      0.112856388    
   3.04106164      0.100361764    
   3.05362821       8.78510475E-02
   3.06619453       7.53267035E-02
   3.07876086       6.27904609E-02
   3.09132719       5.02442978E-02
   3.10389352       3.76902074E-02
   3.11646008       2.51299236E-02
   3.12902641       1.25659099E-02
   3.14159274      -8.74227766E-08
   3.15415907      -1.25660850E-02
   3.16672540      -2.51300968E-02
   3.17929173      -3.76901440E-02
   3.19185829      -5.02444729E-02
   3.20442462      -6.27906322E-02
   3.21699095      -7.53268749E-02
   3.22955728      -8.78512263E-02
   3.24212360     -0.100361697    
   3.25469017     -0.112856567    
   3.26725650     -0.125333369    
   3.27982283     -0.137790382    
   3.29238915     -0.150225639    
   3.30495548     -0.162637174    
   3.31752181     -0.175023034    
   3.33008838     -0.187381476    
   3.34265471     -0.199710101    
   3.35522103     -0.212007180    
   3.36778736     -0.224270791    
   3.38035369     -0.236498997    
   3.39292026     -0.248690069    
   3.40548658     -0.260841638    
   3.41805291     -0.272952050    
   3.43061924     -0.285019308    
   3.44318557     -0.297041595    
   3.45575190     -0.309016973    
   3.46831846     -0.320943773    
   3.48088479     -0.332819670    
   3.49345112     -0.344642997    
   3.50601745     -0.356411934    
   3.51858377     -0.368124545    
   3.53115010     -0.379779071    
   3.54371667     -0.391373813    
   3.55628300     -0.402906537    
   3.56884933     -0.414375633    
   3.58141565     -0.425779313    
   3.59398198     -0.437115759    
   3.60654855     -0.448383391    
   3.61911488     -0.459579974    
   3.63168120     -0.470704019    
   3.64424753     -0.481753707    
   3.65681386     -0.492727339    
   3.66938019     -0.503623188    
   3.68194675     -0.514439702    
   3.69451308     -0.525174737    
   3.70707941     -0.535826862    
   3.71964574     -0.546394348    
   3.73221207     -0.556875587    
   3.74477863     -0.567269087    
   3.75734496     -0.577572823    
   3.76991129     -0.587785363    
   3.78247762     -0.597905040    
   3.79504395     -0.607930303    
   3.80761027     -0.617859602    
   3.82017684     -0.627691507    
   3.83274317     -0.637424111    
   3.84530950     -0.647056043    
   3.85787582     -0.656585813    
   3.87044215     -0.666011870    
   3.88300872     -0.675332963    
   3.89557505     -0.684547246    
   3.90814137     -0.693653405    
   3.92070770     -0.702650011    
   3.93327403     -0.711535692    
   3.94584036     -0.720309019    
   3.95840693     -0.728968740    
   3.97097325     -0.737513185    
   3.98353958     -0.745941222    
   3.99610591     -0.754251420    
   4.00867224     -0.762442529    
   4.02123880     -0.770513356    
   4.03380489     -0.778462231    
   4.04637146     -0.786288500    
   4.05893803     -0.793990612    
   4.07150412     -0.801567018    
   4.08407068     -0.809017122    
   4.09663677     -0.816339195    
   4.10920334     -0.823532701    
   4.12176943     -0.830595851    
   4.13433599     -0.837528050    
   4.14690256     -0.844328046    
   4.15946865     -0.850994468    
   4.17203522     -0.857526720    
   4.18460131     -0.863923371    
   4.19716787     -0.870183825    
   4.20973444     -0.876306832    
   4.22230053     -0.882291257    
   4.23486710     -0.888136566    
   4.24743319     -0.893841386    
   4.25999975     -0.899405301    
   4.27256632     -0.904827178    
   4.28513241     -0.910106003    
   4.29769897     -0.915241241    
   4.31026506     -0.920231819    
   4.32283163     -0.925077260    
   4.33539772     -0.929776430    
   4.34796429     -0.934328973    
   4.36053085     -0.938733935    
   4.37309694     -0.942990541    
   4.38566351     -0.947098374    
   4.39822960     -0.951056480    
   4.41079617     -0.954864562    
   4.42336273     -0.958521843    
   4.43592882     -0.962027669    
   4.44849539     -0.965381682    
   4.46106148     -0.968583167    
   4.47362804     -0.971631765    
   4.48619461     -0.974526942    
   4.49876070     -0.977268100    
   4.51132727     -0.979855120    
   4.52389336     -0.982287228    
   4.53645992     -0.984564364    
   4.54902649     -0.986685991    
   4.56159258     -0.988651752    
   4.57415915     -0.990461469    
   4.58672523     -0.992114723    
   4.59929180     -0.993611336    
   4.61185789     -0.994951010    
   4.62442446     -0.996133626    
   4.63699102     -0.997158945    
   4.64955711     -0.998026729    
   4.66212368     -0.998736978    
   4.67468977     -0.999289453    
   4.68725634     -0.999684215    
   4.69982290     -0.999921024    
   4.71238899      -1.00000000    
   4.72495556     -0.999921024    
   4.73752165     -0.999684215    
   4.75008821     -0.999289453    
   4.76265478     -0.998736918    
   4.77522087     -0.998026729    
   4.78778744     -0.997158885    
   4.80035353     -0.996133626    
   4.81292009     -0.994951010    
   4.82548618     -0.993611336    
   4.83805275     -0.992114723    
   4.85061932     -0.990461409    
   4.86318541     -0.988651752    
   4.87575197     -0.986685932    
   4.88831806     -0.984564364    
   4.90088463     -0.982287228    
   4.91345119     -0.979855001    
   4.92601728     -0.977268100    
   4.93858385     -0.974526823    
   4.95114994     -0.971631765    
   4.96371651     -0.968583107    
   4.97628307     -0.965381563    
   4.98884916     -0.962027669    
   5.00141573     -0.958521724    
   5.01398182     -0.954864562    
   5.02654839     -0.951056480    
   5.03911495     -0.947098196    
   5.05168104     -0.942990541    
   5.06424761     -0.938733757    
   5.07681370     -0.934328973    
   5.08938026     -0.929776430    
   5.10194635     -0.925077260    
